lat,lon,alt,mq2value,bartemp,barpre,alt2,chk,dht11um,dht11temp,dthour
-219995332,-479309030,913112,539.0,27.2,91663.0,851.5,0,33.0,25.0,2015-07-28 15:47:15
-219995317,-479309028,912988,539.0,27.2,91663.0,851.5,0,33.0,25.0,2015-07-28 15:47:15
-219995303,-479309023,912859,539.0,27.2,91663.0,851.5,0,33.0,25.0,2015-07-28 15:47:15
-219995291,-479309017,912720,553.0,27.2,91653.0,851.95,0,33.0,25.0,2015-07-28 15:47:16
-219995281,-479309009,912607,553.0,27.2,91653.0,851.95,0,33.0,25.0,2015-07-28 15:47:16
-219995273,-479309000,912474,553.0,27.2,91653.0,851.95,0,33.0,25.0,2015-07-28 15:47:16
-219995269,-479308991,912332,553.0,27.2,91653.0,851.95,0,33.0,25.0,2015-07-28 15:47:16
-219995266,-479308981,912219,553.0,27.2,91653.0,851.95,0,33.0,25.0,2015-07-28 15:47:16
-219995267,-479308972,912068,553.0,27.2,91646.0,853.58,0,33.0,25.0,2015-07-28 15:47:17
-219995268,-479308963,911937,553.0,27.2,91646.0,853.58,0,33.0,25.0,2015-07-28 15:47:17
-219995270,-479308955,911822,553.0,27.2,91646.0,853.58,0,33.0,25.0,2015-07-28 15:47:17
-219995275,-479308950,911674,553.0,27.2,91646.0,853.58,0,33.0,25.0,2015-07-28 15:47:17
-219995279,-479308945,911557,553.0,27.2,91646.0,853.58,0,33.0,25.0,2015-07-28 15:47:17
-219995267,-479308972,912068,548.0,27.2,91638.0,853.94,0,33.0,25.0,2015-07-28 15:47:17
-219995268,-479308963,911937,548.0,27.2,91638.0,853.94,0,33.0,25.0,2015-07-28 15:47:17
-219995270,-479308955,911822,548.0,27.2,91638.0,853.94,0,33.0,25.0,2015-07-28 15:47:17
-219995275,-479308950,911674,548.0,27.2,91638.0,853.94,0,33.0,25.0,2015-07-28 15:47:17
-219995279,-479308945,911557,548.0,27.2,91638.0,853.94,0,33.0,25.0,2015-07-28 15:47:17
-219995284,-479308942,911419,552.0,27.2,91623.0,854.84,0,33.0,25.0,2015-07-28 15:47:18
-219995287,-479308941,911313,552.0,27.2,91623.0,854.84,0,33.0,25.0,2015-07-28 15:47:18
-219995290,-479308941,911210,552.0,27.2,91623.0,854.84,0,33.0,25.0,2015-07-28 15:47:18
-219995293,-479308942,911103,552.0,27.2,91623.0,854.84,0,33.0,25.0,2015-07-28 15:47:18
-219995293,-479308945,911019,552.0,27.2,91623.0,854.84,0,33.0,25.0,2015-07-28 15:47:18
-219995293,-479308949,910913,551.0,27.2,91620.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995290,-479308954,910817,551.0,27.2,91620.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995285,-479308958,910740,551.0,27.2,91620.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995278,-479308961,910661,551.0,27.2,91620.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995270,-479308963,910573,551.0,27.2,91620.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995293,-479308949,910913,543.0,27.2,91617.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995290,-479308954,910817,543.0,27.2,91617.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995285,-479308958,910740,543.0,27.2,91617.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995278,-479308961,910661,543.0,27.2,91617.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995270,-479308963,910573,543.0,27.2,91617.0,855.65,0,33.0,25.0,2015-07-28 15:47:19
-219995260,-479308965,910507,549.0,27.2,91602.0,857.1,0,33.0,25.0,2015-07-28 15:47:20
-219995249,-479308965,910442,549.0,27.2,91602.0,857.1,0,33.0,25.0,2015-07-28 15:47:20
-219995240,-479308962,910360,549.0,27.2,91602.0,857.1,0,33.0,25.0,2015-07-28 15:47:20
-219995231,-479308958,910286,549.0,27.2,91602.0,857.1,0,33.0,25.0,2015-07-28 15:47:20
-219995222,-479308952,910210,549.0,27.2,91602.0,857.1,0,33.0,25.0,2015-07-28 15:47:20
-219995215,-479308944,910137,547.0,27.2,91597.0,858.09,0,33.0,25.0,2015-07-28 15:47:21
-219995209,-479308933,910067,547.0,27.2,91597.0,858.09,0,33.0,25.0,2015-07-28 15:47:21
-219995206,-479308922,909976,547.0,27.2,91597.0,858.09,0,33.0,25.0,2015-07-28 15:47:21
-219995206,-479308899,909836,547.0,27.2,91597.0,858.09,0,33.0,25.0,2015-07-28 15:47:21
-219995210,-479308890,909763,547.0,27.2,91597.0,858.09,0,33.0,25.0,2015-07-28 15:47:21
-219995210,-479308890,909763,547.0,27.3,91582.0,858.18,0,33.0,25.0,2015-07-28 15:47:22
-219995216,-479308880,909712,547.0,27.3,91582.0,858.18,0,33.0,25.0,2015-07-28 15:47:22
-219995223,-479308873,909674,547.0,27.3,91582.0,858.18,0,33.0,25.0,2015-07-28 15:47:22
-219995231,-479308867,909642,547.0,27.3,91582.0,858.18,0,33.0,25.0,2015-07-28 15:47:22
-219995240,-479308861,909629,547.0,27.3,91582.0,858.18,0,33.0,25.0,2015-07-28 15:47:22
-219995210,-479308890,909763,548.0,27.3,91570.0,860.35,0,33.0,25.0,2015-07-28 15:47:22
-219995216,-479308880,909712,548.0,27.3,91570.0,860.35,0,33.0,25.0,2015-07-28 15:47:22
-219995223,-479308873,909674,548.0,27.3,91570.0,860.35,0,33.0,25.0,2015-07-28 15:47:22
-219995231,-479308867,909642,548.0,27.3,91570.0,860.35,0,33.0,25.0,2015-07-28 15:47:22
-219995240,-479308861,909629,548.0,27.3,91570.0,860.35,0,33.0,25.0,2015-07-28 15:47:22
-219995251,-479308859,909617,546.0,27.2,91533.0,862.25,0,33.0,25.0,2015-07-28 15:47:23
-219995260,-479308856,909620,546.0,27.2,91533.0,862.25,0,33.0,25.0,2015-07-28 15:47:23
-219995270,-479308855,909623,546.0,27.2,91533.0,862.25,0,33.0,25.0,2015-07-28 15:47:23
-219995279,-479308856,909634,546.0,27.2,91533.0,862.25,0,33.0,25.0,2015-07-28 15:47:23
-219995286,-479308857,909663,546.0,27.2,91533.0,862.25,0,33.0,25.0,2015-07-28 15:47:23
-219995292,-479308859,909688,552.0,27.2,91541.0,862.61,0,33.0,25.0,2015-07-28 15:47:24
-219995295,-479308863,909719,552.0,27.2,91541.0,862.61,0,33.0,25.0,2015-07-28 15:47:24
-219995297,-479308869,909749,552.0,27.2,91541.0,862.61,0,33.0,25.0,2015-07-28 15:47:24
-219995297,-479308877,909790,552.0,27.2,91541.0,862.61,0,33.0,25.0,2015-07-28 15:47:24
-219995296,-479308885,909815,552.0,27.2,91541.0,862.61,0,33.0,25.0,2015-07-28 15:47:24
-219995292,-479308859,909688,548.0,27.1,91533.0,862.7,0,33.0,25.0,2015-07-28 15:47:24
-219995295,-479308863,909719,548.0,27.1,91533.0,862.7,0,33.0,25.0,2015-07-28 15:47:24
-219995297,-479308869,909749,548.0,27.1,91533.0,862.7,0,33.0,25.0,2015-07-28 15:47:24
-219995297,-479308877,909790,548.0,27.1,91533.0,862.7,0,33.0,25.0,2015-07-28 15:47:24
-219995296,-479308885,909815,548.0,27.1,91533.0,862.7,0,33.0,25.0,2015-07-28 15:47:24
-219995293,-479308893,909861,551.0,27.1,91525.0,863.33,0,33.0,25.0,2015-07-28 15:47:25
-219995288,-479308902,909894,551.0,27.1,91525.0,863.33,0,33.0,25.0,2015-07-28 15:47:25
-219995279,-479308909,909954,551.0,27.1,91525.0,863.33,0,33.0,25.0,2015-07-28 15:47:25
-219995269,-479308915,909992,551.0,27.1,91525.0,863.33,0,33.0,25.0,2015-07-28 15:47:25
-219995244,-479308922,910077,551.0,27.1,91525.0,863.33,0,33.0,25.0,2015-07-28 15:47:25
-219995230,-479308923,910098,543.0,27.2,91519.0,864.96,0,33.0,25.0,2015-07-28 15:47:26
-219995216,-479308920,910104,543.0,27.2,91519.0,864.96,0,33.0,25.0,2015-07-28 15:47:26
-219995203,-479308915,910111,543.0,27.2,91519.0,864.96,0,33.0,25.0,2015-07-28 15:47:26
-219995191,-479308907,910095,543.0,27.2,91519.0,864.96,0,33.0,25.0,2015-07-28 15:47:26
-219995183,-479308898,910054,548.0,27.2,91501.0,866.04,0,33.0,25.0,2015-07-28 15:47:27
-219995176,-479308885,910022,548.0,27.2,91501.0,866.04,0,33.0,25.0,2015-07-28 15:47:27
-219995172,-479308871,909967,548.0,27.2,91501.0,866.04,0,33.0,25.0,2015-07-28 15:47:27
-219995170,-479308855,909907,548.0,27.2,91501.0,866.04,0,33.0,25.0,2015-07-28 15:47:27
-219995172,-479308838,909828,548.0,27.2,91501.0,866.04,0,33.0,25.0,2015-07-28 15:47:27
-219995183,-479308898,910054,553.0,27.2,91494.0,867.04,0,33.0,25.0,2015-07-28 15:47:27
-219995176,-479308885,910022,553.0,27.2,91494.0,867.04,0,33.0,25.0,2015-07-28 15:47:27
-219995172,-479308871,909967,553.0,27.2,91494.0,867.04,0,33.0,25.0,2015-07-28 15:47:27
-219995170,-479308855,909907,553.0,27.2,91494.0,867.04,0,33.0,25.0,2015-07-28 15:47:27
-219995172,-479308838,909828,553.0,27.2,91494.0,867.04,0,33.0,25.0,2015-07-28 15:47:27
-219995178,-479308821,909726,548.0,27.2,91477.0,868.12,0,33.0,26.0,2015-07-28 15:47:28
-219995187,-479308804,909618,548.0,27.2,91477.0,868.12,0,33.0,26.0,2015-07-28 15:47:28
-219995199,-479308789,909501,548.0,27.2,91477.0,868.12,0,33.0,26.0,2015-07-28 15:47:28
-219995215,-479308775,909386,548.0,27.2,91477.0,868.12,0,33.0,26.0,2015-07-28 15:47:28
-219995253,-479308756,909146,548.0,27.2,91477.0,868.12,0,33.0,26.0,2015-07-28 15:47:28
-219995275,-479308752,909035,549.0,27.1,91473.0,868.75,0,33.0,25.0,2015-07-28 15:47:29
-219995298,-479308752,908923,549.0,27.1,91473.0,868.75,0,33.0,25.0,2015-07-28 15:47:29
-219995319,-479308757,908820,549.0,27.1,91473.0,868.75,0,33.0,25.0,2015-07-28 15:47:29
-219995357,-479308774,908655,549.0,27.1,91473.0,868.75,0,33.0,25.0,2015-07-28 15:47:29
-219995371,-479308788,908592,542.0,27.1,91471.0,868.39,0,33.0,26.0,2015-07-28 15:47:30
-219995390,-479308822,908441,542.0,27.1,91471.0,868.39,0,33.0,26.0,2015-07-28 15:47:30
-219995394,-479308840,908378,542.0,27.1,91471.0,868.39,0,33.0,26.0,2015-07-28 15:47:30
-219995371,-479308788,908592,548.0,27.1,91467.0,869.29,0,33.0,26.0,2015-07-28 15:47:30
-219995390,-479308822,908441,548.0,27.1,91467.0,869.29,0,33.0,26.0,2015-07-28 15:47:30
-219995394,-479308840,908378,548.0,27.1,91467.0,869.29,0,33.0,26.0,2015-07-28 15:47:30
-219995394,-479308858,908322,555.0,27.1,91455.0,869.84,0,33.0,26.0,2015-07-28 15:47:31
-219995381,-479308891,908212,555.0,27.1,91455.0,869.84,0,33.0,26.0,2015-07-28 15:47:31
-219995371,-479308904,908129,555.0,27.1,91455.0,869.84,0,33.0,26.0,2015-07-28 15:47:31
-219995356,-479308913,908061,555.0,27.1,91455.0,869.84,0,33.0,26.0,2015-07-28 15:47:31
-219995341,-479308920,907963,555.0,27.1,91455.0,869.84,0,33.0,26.0,2015-07-28 15:47:31
-219995341,-479308920,907963,552.0,27.1,91455.0,870.38,0,33.0,26.0,2015-07-28 15:47:32
-219995325,-479308923,907853,552.0,27.1,91455.0,870.38,0,33.0,26.0,2015-07-28 15:47:32
-219995295,-479308918,907628,552.0,27.1,91455.0,870.38,0,33.0,26.0,2015-07-28 15:47:32
-219995283,-479308911,907503,552.0,27.1,91455.0,870.38,0,33.0,26.0,2015-07-28 15:47:32
-219995273,-479308901,907363,552.0,27.1,91455.0,870.38,0,33.0,26.0,2015-07-28 15:47:32
-219995268,-479308891,907217,552.0,27.2,91446.0,871.1,0,33.0,26.0,2015-07-28 15:47:33
-219995265,-479308879,907062,552.0,27.2,91446.0,871.1,0,33.0,26.0,2015-07-28 15:47:33
-219995267,-479308868,906878,552.0,27.2,91446.0,871.1,0,33.0,26.0,2015-07-28 15:47:33
-219995279,-479308847,906525,552.0,27.2,91446.0,871.1,0,33.0,26.0,2015-07-28 15:47:33
-219995268,-479308891,907217,551.0,27.1,91446.0,871.19,0,33.0,25.0,2015-07-28 15:47:33
-219995265,-479308879,907062,551.0,27.1,91446.0,871.19,0,33.0,25.0,2015-07-28 15:47:33
-219995267,-479308868,906878,551.0,27.1,91446.0,871.19,0,33.0,25.0,2015-07-28 15:47:33
-219995279,-479308847,906525,551.0,27.1,91446.0,871.19,0,33.0,25.0,2015-07-28 15:47:33
-219995288,-479308838,906362,553.0,27.0,91454.0,870.38,0,33.0,25.0,2015-07-28 15:47:34
-219995300,-479308832,906183,553.0,27.0,91454.0,870.38,0,33.0,25.0,2015-07-28 15:47:34
-219995314,-479308829,906020,553.0,27.0,91454.0,870.38,0,33.0,25.0,2015-07-28 15:47:34
-219995328,-479308829,905872,553.0,27.0,91454.0,870.38,0,33.0,25.0,2015-07-28 15:47:34
-219995342,-479308832,905733,553.0,27.0,91454.0,870.38,0,33.0,25.0,2015-07-28 15:47:34
-219995355,-479308838,905602,556.0,26.9,91479.0,868.12,0,33.0,25.0,2015-07-28 15:47:35
-219995364,-479308846,905514,556.0,26.9,91479.0,868.12,0,33.0,25.0,2015-07-28 15:47:35
-219995372,-479308858,905420,556.0,26.9,91479.0,868.12,0,33.0,25.0,2015-07-28 15:47:35
-219995376,-479308870,905353,556.0,26.9,91479.0,868.12,0,33.0,25.0,2015-07-28 15:47:35
-219995376,-479308885,905303,556.0,26.9,91479.0,868.12,0,33.0,25.0,2015-07-28 15:47:35
-219995355,-479308838,905602,548.0,26.9,91485.0,866.67,0,33.0,25.0,2015-07-28 15:47:35
-219995364,-479308846,905514,548.0,26.9,91485.0,866.67,0,33.0,25.0,2015-07-28 15:47:35
-219995372,-479308858,905420,548.0,26.9,91485.0,866.67,0,33.0,25.0,2015-07-28 15:47:35
-219995376,-479308870,905353,548.0,26.9,91485.0,866.67,0,33.0,25.0,2015-07-28 15:47:35
-219995376,-479308885,905303,548.0,26.9,91485.0,866.67,0,33.0,25.0,2015-07-28 15:47:35
-219995373,-479308900,905264,549.0,26.8,91499.0,866.49,0,33.0,25.0,2015-07-28 15:47:36
-219995364,-479308914,905222,549.0,26.8,91499.0,866.49,0,33.0,25.0,2015-07-28 15:47:36
-219995354,-479308927,905186,549.0,26.8,91499.0,866.49,0,33.0,25.0,2015-07-28 15:47:36
-219995339,-479308937,905159,549.0,26.8,91499.0,866.49,0,33.0,25.0,2015-07-28 15:47:36
-219995323,-479308945,905129,550.0,26.8,91511.0,865.32,0,33.0,25.0,2015-07-28 15:47:37
-219995305,-479308947,905100,550.0,26.8,91511.0,865.32,0,33.0,25.0,2015-07-28 15:47:37
-219995288,-479308946,905059,550.0,26.8,91511.0,865.32,0,33.0,25.0,2015-07-28 15:47:37
-219995273,-479308940,905002,550.0,26.8,91511.0,865.32,0,33.0,25.0,2015-07-28 15:47:37
-219995258,-479308932,904959,550.0,26.8,91511.0,865.32,0,33.0,25.0,2015-07-28 15:47:37
-219995247,-479308920,904888,549.0,26.8,91520.0,864.23,0,33.0,25.0,2015-07-28 15:47:38
-219995239,-479308905,904822,549.0,26.8,91520.0,864.23,0,33.0,25.0,2015-07-28 15:47:38
-219995235,-479308889,904763,549.0,26.8,91520.0,864.23,0,33.0,25.0,2015-07-28 15:47:38
-219995234,-479308871,904698,549.0,26.8,91520.0,864.23,0,33.0,25.0,2015-07-28 15:47:38
-219995238,-479308854,904629,549.0,26.8,91520.0,864.23,0,33.0,25.0,2015-07-28 15:47:38
-219995247,-479308920,904888,544.0,26.8,91530.0,862.43,0,33.0,25.0,2015-07-28 15:47:38
-219995239,-479308905,904822,544.0,26.8,91530.0,862.43,0,33.0,25.0,2015-07-28 15:47:38
-219995235,-479308889,904763,544.0,26.8,91530.0,862.43,0,33.0,25.0,2015-07-28 15:47:38
-219995234,-479308871,904698,544.0,26.8,91530.0,862.43,0,33.0,25.0,2015-07-28 15:47:38
-219995238,-479308854,904629,544.0,26.8,91530.0,862.43,0,33.0,25.0,2015-07-28 15:47:38
-219995244,-479308837,904558,551.0,26.7,91551.0,861.43,0,33.0,25.0,2015-07-28 15:47:39
-219995255,-479308822,904508,551.0,26.7,91551.0,861.43,0,33.0,25.0,2015-07-28 15:47:39
-219995268,-479308810,904444,551.0,26.7,91551.0,861.43,0,33.0,25.0,2015-07-28 15:47:39
-219995281,-479308799,904388,551.0,26.7,91551.0,861.43,0,33.0,25.0,2015-07-28 15:47:39
-219995296,-479308790,904333,551.0,26.7,91551.0,861.43,0,33.0,25.0,2015-07-28 15:47:39
-219995312,-479308785,904291,555.0,26.7,91566.0,860.71,0,33.0,25.0,2015-07-28 15:47:40
-219995326,-479308780,904285,555.0,26.7,91566.0,860.71,0,33.0,25.0,2015-07-28 15:47:40
-219995339,-479308778,904293,555.0,26.7,91566.0,860.71,0,33.0,25.0,2015-07-28 15:47:40
-219995350,-479308778,904324,555.0,26.7,91566.0,860.71,0,33.0,25.0,2015-07-28 15:47:40
-219995358,-479308780,904360,555.0,26.7,91566.0,860.71,0,33.0,25.0,2015-07-28 15:47:40
-219995312,-479308785,904291,539.0,26.7,91585.0,858.81,0,33.0,25.0,2015-07-28 15:47:40
-219995326,-479308780,904285,539.0,26.7,91585.0,858.81,0,33.0,25.0,2015-07-28 15:47:40
-219995339,-479308778,904293,539.0,26.7,91585.0,858.81,0,33.0,25.0,2015-07-28 15:47:40
-219995350,-479308778,904324,539.0,26.7,91585.0,858.81,0,33.0,25.0,2015-07-28 15:47:40
-219995358,-479308780,904360,539.0,26.7,91585.0,858.81,0,33.0,25.0,2015-07-28 15:47:40
-219995365,-479308784,904411,550.0,26.7,91581.0,858.18,0,33.0,25.0,2015-07-28 15:47:41
-219995368,-479308791,904465,550.0,26.7,91581.0,858.18,0,33.0,25.0,2015-07-28 15:47:41
-219995371,-479308800,904514,550.0,26.7,91581.0,858.18,0,33.0,25.0,2015-07-28 15:47:41
-219995371,-479308809,904588,550.0,26.7,91581.0,858.18,0,33.0,25.0,2015-07-28 15:47:41
-219995370,-479308818,904654,550.0,26.7,91581.0,858.18,0,33.0,25.0,2015-07-28 15:47:41
-219995368,-479308827,904717,552.0,26.8,91598.0,857.19,0,33.0,25.0,2015-07-28 15:47:42
-219995366,-479308836,904756,552.0,26.8,91598.0,857.19,0,33.0,25.0,2015-07-28 15:47:42
-219995363,-479308844,904794,552.0,26.8,91598.0,857.19,0,33.0,25.0,2015-07-28 15:47:42
-219995361,-479308851,904829,552.0,26.8,91598.0,857.19,0,33.0,25.0,2015-07-28 15:47:42
-219995358,-479308856,904857,552.0,26.8,91598.0,857.19,0,33.0,25.0,2015-07-28 15:47:42
-219995356,-479308861,904894,548.0,26.7,91622.0,855.65,0,33.0,25.0,2015-07-28 15:47:43
-219995354,-479308865,904929,548.0,26.7,91622.0,855.65,0,33.0,25.0,2015-07-28 15:47:43
-219995352,-479308867,904969,548.0,26.7,91622.0,855.65,0,33.0,25.0,2015-07-28 15:47:43
-219995350,-479308869,905001,548.0,26.7,91622.0,855.65,0,33.0,25.0,2015-07-28 15:47:43
-219995350,-479308870,905042,548.0,26.7,91622.0,855.65,0,33.0,25.0,2015-07-28 15:47:43
-219995356,-479308861,904894,551.0,26.7,91632.0,854.12,0,33.0,25.0,2015-07-28 15:47:43
-219995354,-479308865,904929,551.0,26.7,91632.0,854.12,0,33.0,25.0,2015-07-28 15:47:43
-219995352,-479308867,904969,551.0,26.7,91632.0,854.12,0,33.0,25.0,2015-07-28 15:47:43
-219995350,-479308869,905001,551.0,26.7,91632.0,854.12,0,33.0,25.0,2015-07-28 15:47:43
-219995350,-479308870,905042,551.0,26.7,91632.0,854.12,0,33.0,25.0,2015-07-28 15:47:43
-219995349,-479308869,905097,559.0,26.7,91654.0,852.22,0,33.0,25.0,2015-07-28 15:47:44
-219995351,-479308869,905149,559.0,26.7,91654.0,852.22,0,33.0,25.0,2015-07-28 15:47:44
-219995352,-479308868,905203,559.0,26.7,91654.0,852.22,0,33.0,25.0,2015-07-28 15:47:44
-219995356,-479308867,905245,559.0,26.7,91654.0,852.22,0,33.0,25.0,2015-07-28 15:47:44
-219995361,-479308866,905292,559.0,26.7,91654.0,852.22,0,33.0,25.0,2015-07-28 15:47:44
-219995365,-479308864,905339,549.0,26.7,91664.0,850.78,0,33.0,25.0,2015-07-28 15:47:45
-219995371,-479308864,905361,549.0,26.7,91664.0,850.78,0,33.0,25.0,2015-07-28 15:47:45
-219995377,-479308865,905384,549.0,26.7,91664.0,850.78,0,33.0,25.0,2015-07-28 15:47:45
-219995384,-479308866,905401,549.0,26.7,91664.0,850.78,0,33.0,25.0,2015-07-28 15:47:45
-219995391,-479308869,905411,549.0,26.7,91664.0,850.78,0,33.0,25.0,2015-07-28 15:47:45
-219995365,-479308864,905339,545.0,26.7,91677.0,850.24,0,33.0,25.0,2015-07-28 15:47:45
-219995371,-479308864,905361,545.0,26.7,91677.0,850.24,0,33.0,25.0,2015-07-28 15:47:45
-219995377,-479308865,905384,545.0,26.7,91677.0,850.24,0,33.0,25.0,2015-07-28 15:47:45
-219995384,-479308866,905401,545.0,26.7,91677.0,850.24,0,33.0,25.0,2015-07-28 15:47:45
-219995391,-479308869,905411,545.0,26.7,91677.0,850.24,0,33.0,25.0,2015-07-28 15:47:45
-219995398,-479308873,905419,547.0,26.6,91695.0,848.16,0,33.0,25.0,2015-07-28 15:47:46
-219995405,-479308878,905418,547.0,26.6,91695.0,848.16,0,33.0,25.0,2015-07-28 15:47:46
-219995410,-479308884,905432,547.0,26.6,91695.0,848.16,0,33.0,25.0,2015-07-28 15:47:46
-219995414,-479308891,905437,547.0,26.6,91695.0,848.16,0,33.0,25.0,2015-07-28 15:47:46
-219995416,-479308899,905444,547.0,26.6,91695.0,848.16,0,33.0,25.0,2015-07-28 15:47:46
-219995417,-479308908,905455,549.0,26.6,91711.0,847.17,0,33.0,25.0,2015-07-28 15:47:47
-219995416,-479308917,905465,549.0,26.6,91711.0,847.17,0,33.0,25.0,2015-07-28 15:47:47
-219995413,-479308927,905462,549.0,26.6,91711.0,847.17,0,33.0,25.0,2015-07-28 15:47:47
-219995408,-479308937,905468,549.0,26.6,91711.0,847.17,0,33.0,25.0,2015-07-28 15:47:47
-219995401,-479308946,905482,549.0,26.6,91711.0,847.17,0,33.0,25.0,2015-07-28 15:47:47
-219995393,-479308955,905482,542.0,26.6,91732.0,845.27,0,33.0,25.0,2015-07-28 15:47:48
-219995385,-479308963,905481,542.0,26.6,91732.0,845.27,0,33.0,25.0,2015-07-28 15:47:48
-219995376,-479308971,905461,542.0,26.6,91732.0,845.27,0,33.0,25.0,2015-07-28 15:47:48
-219995367,-479308975,905445,542.0,26.6,91732.0,845.27,0,33.0,25.0,2015-07-28 15:47:48
-219995357,-479308978,905434,542.0,26.6,91732.0,845.27,0,33.0,25.0,2015-07-28 15:47:48
-219995393,-479308955,905482,546.0,26.6,91740.0,843.92,0,33.0,25.0,2015-07-28 15:47:48
-219995385,-479308963,905481,546.0,26.6,91740.0,843.92,0,33.0,25.0,2015-07-28 15:47:48
-219995376,-479308971,905461,546.0,26.6,91740.0,843.92,0,33.0,25.0,2015-07-28 15:47:48
-219995367,-479308975,905445,546.0,26.6,91740.0,843.92,0,33.0,25.0,2015-07-28 15:47:48
-219995357,-479308978,905434,546.0,26.6,91740.0,843.92,0,33.0,25.0,2015-07-28 15:47:48
-219995347,-479308978,905402,542.0,26.6,91765.0,842.48,0,33.0,25.0,2015-07-28 15:47:49
-219995338,-479308976,905378,542.0,26.6,91765.0,842.48,0,33.0,25.0,2015-07-28 15:47:49
-219995330,-479308972,905325,542.0,26.6,91765.0,842.48,0,33.0,25.0,2015-07-28 15:47:49
-219995322,-479308965,905289,542.0,26.6,91765.0,842.48,0,33.0,25.0,2015-07-28 15:47:49
-219995317,-479308957,905235,542.0,26.6,91765.0,842.48,0,33.0,25.0,2015-07-28 15:47:49
-219995313,-479308948,905182,546.0,26.6,91754.0,842.03,0,33.0,25.0,2015-07-28 15:47:50
-219995311,-479308938,905114,546.0,26.6,91754.0,842.03,0,33.0,25.0,2015-07-28 15:47:50
-219995312,-479308928,905033,546.0,26.6,91754.0,842.03,0,33.0,25.0,2015-07-28 15:47:50
-219995315,-479308918,904948,546.0,26.6,91754.0,842.03,0,33.0,25.0,2015-07-28 15:47:50
-219995319,-479308910,904882,546.0,26.6,91754.0,842.03,0,33.0,25.0,2015-07-28 15:47:50
-219995313,-479308948,905182,552.0,26.6,91788.0,840.49,0,33.0,25.0,2015-07-28 15:47:50
-219995311,-479308938,905114,552.0,26.6,91788.0,840.49,0,33.0,25.0,2015-07-28 15:47:50
-219995312,-479308928,905033,552.0,26.6,91788.0,840.49,0,33.0,25.0,2015-07-28 15:47:50
-219995315,-479308918,904948,552.0,26.6,91788.0,840.49,0,33.0,25.0,2015-07-28 15:47:50
-219995319,-479308910,904882,552.0,26.6,91788.0,840.49,0,33.0,25.0,2015-07-28 15:47:50
-219995325,-479308903,904792,546.0,26.6,91800.0,839.14,0,33.0,25.0,2015-07-28 15:47:51
-219995333,-479308899,904709,546.0,26.6,91800.0,839.14,0,33.0,25.0,2015-07-28 15:47:51
-219995341,-479308898,904632,546.0,26.6,91800.0,839.14,0,33.0,25.0,2015-07-28 15:47:51
-219995349,-479308899,904552,546.0,26.6,91800.0,839.14,0,33.0,25.0,2015-07-28 15:47:51
-219995357,-479308903,904462,546.0,26.6,91800.0,839.14,0,33.0,25.0,2015-07-28 15:47:51
-219995364,-479308911,904379,547.0,26.6,91816.0,837.16,0,33.0,25.0,2015-07-28 15:47:52
-219995369,-479308920,904311,547.0,26.6,91816.0,837.16,0,33.0,25.0,2015-07-28 15:47:52
-219995373,-479308931,904235,547.0,26.6,91816.0,837.16,0,33.0,25.0,2015-07-28 15:47:52
-219995375,-479308943,904178,547.0,26.6,91816.0,837.16,0,33.0,25.0,2015-07-28 15:47:52
-219995374,-479308957,904117,547.0,26.6,91816.0,837.16,0,33.0,25.0,2015-07-28 15:47:52
-219995370,-479308969,904084,549.0,26.6,91844.0,835.9,0,33.0,25.0,2015-07-28 15:47:53
-219995363,-479308982,904035,549.0,26.6,91844.0,835.9,0,33.0,25.0,2015-07-28 15:47:53
-219995357,-479308995,903974,549.0,26.6,91844.0,835.9,0,33.0,25.0,2015-07-28 15:47:53
-219995348,-479309005,903930,549.0,26.6,91844.0,835.9,0,33.0,25.0,2015-07-28 15:47:53
-219995339,-479309014,903885,549.0,26.6,91844.0,835.9,0,33.0,25.0,2015-07-28 15:47:53
-219995370,-479308969,904084,552.0,26.6,91854.0,834.0,0,33.0,25.0,2015-07-28 15:47:53
-219995363,-479308982,904035,552.0,26.6,91854.0,834.0,0,33.0,25.0,2015-07-28 15:47:53
-219995357,-479308995,903974,552.0,26.6,91854.0,834.0,0,33.0,25.0,2015-07-28 15:47:53
-219995348,-479309005,903930,552.0,26.6,91854.0,834.0,0,33.0,25.0,2015-07-28 15:47:53
-219995339,-479309014,903885,552.0,26.6,91854.0,834.0,0,33.0,25.0,2015-07-28 15:47:53
-219995329,-479309021,903856,550.0,26.6,91882.0,832.83,0,33.0,25.0,2015-07-28 15:47:54
-219995320,-479309026,903799,550.0,26.6,91882.0,832.83,0,33.0,25.0,2015-07-28 15:47:54
-219995312,-479309029,903759,550.0,26.6,91882.0,832.83,0,33.0,25.0,2015-07-28 15:47:54
-219995304,-479309031,903723,550.0,26.6,91882.0,832.83,0,33.0,25.0,2015-07-28 15:47:54
