latitude,longitude,alt,mq2value,bartemp,barpre,alt2,chk,dht11um,dht11temp,dthour
-22.0002650,-47.9314964,868872,557.0,27.6,92120.0,811.32,0,33.0,25.0,2015-07-28 15:26:43
-22.0002611,-47.9314951,868883,557.0,27.6,92120.0,811.32,0,33.0,25.0,2015-07-28 15:26:43
-22.0002568,-47.9314940,868863,557.0,27.6,92120.0,811.32,0,33.0,25.0,2015-07-28 15:26:43
-22.0002524,-47.9314928,868906,557.0,27.6,92120.0,811.32,0,33.0,25.0,2015-07-28 15:26:43
-22.0002479,-47.9314915,868966,557.0,27.6,92120.0,811.32,0,33.0,25.0,2015-07-28 15:26:43
-22.0002429,-47.9314901,869005,555.0,27.6,92105.0,811.68,0,33.0,25.0,2015-07-28 15:26:44
-22.0002378,-47.9314887,869057,555.0,27.6,92105.0,811.68,0,33.0,25.0,2015-07-28 15:26:44
-22.0002326,-47.9314869,869136,555.0,27.6,92105.0,811.68,0,33.0,25.0,2015-07-28 15:26:44
-22.0002272,-47.9314849,869161,555.0,27.6,92105.0,811.68,0,33.0,25.0,2015-07-28 15:26:44
-22.0002218,-47.9314827,869211,555.0,27.6,92105.0,811.68,0,33.0,25.0,2015-07-28 15:26:44
-22.0002164,-47.9314804,869247,562.0,27.6,92097.0,811.95,0,33.0,25.0,2015-07-28 15:26:45
-22.0002111,-47.9314778,869279,562.0,27.6,92097.0,811.95,0,33.0,25.0,2015-07-28 15:26:45
-22.0002060,-47.9314750,869304,562.0,27.6,92097.0,811.95,0,33.0,25.0,2015-07-28 15:26:45
-22.0002011,-47.9314722,869319,562.0,27.6,92097.0,811.95,0,33.0,25.0,2015-07-28 15:26:45
-22.0001965,-47.9314694,869299,562.0,27.6,92097.0,811.95,0,33.0,25.0,2015-07-28 15:26:45
-22.0002164,-47.9314804,869247,558.0,27.6,92081.0,814.2,0,33.0,25.0,2015-07-28 15:26:45
-22.0002111,-47.9314778,869279,558.0,27.6,92081.0,814.2,0,33.0,25.0,2015-07-28 15:26:45
-22.0002060,-47.9314750,869304,558.0,27.6,92081.0,814.2,0,33.0,25.0,2015-07-28 15:26:45
-22.0002011,-47.9314722,869319,558.0,27.6,92081.0,814.2,0,33.0,25.0,2015-07-28 15:26:45
-22.0001965,-47.9314694,869299,558.0,27.6,92081.0,814.2,0,33.0,25.0,2015-07-28 15:26:45
-22.0001923,-47.9314664,869267,564.0,27.5,92087.0,812.58,0,33.0,25.0,2015-07-28 15:26:46
-22.0001884,-47.9314635,869225,564.0,27.5,92087.0,812.58,0,33.0,25.0,2015-07-28 15:26:46
-22.0001849,-47.9314606,869162,564.0,27.5,92087.0,812.58,0,33.0,25.0,2015-07-28 15:26:46
-22.0001816,-47.9314578,869126,564.0,27.5,92087.0,812.58,0,33.0,25.0,2015-07-28 15:26:46
-22.0001785,-47.9314552,869112,564.0,27.5,92087.0,812.58,0,33.0,25.0,2015-07-28 15:26:46
-22.0001755,-47.9314530,869109,558.0,27.5,92111.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001723,-47.9314511,869119,558.0,27.5,92111.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001690,-47.9314496,869142,558.0,27.5,92111.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001654,-47.9314485,869149,558.0,27.5,92111.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001616,-47.9314477,869187,558.0,27.5,92111.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001755,-47.9314530,869109,558.0,27.5,92106.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001723,-47.9314511,869119,558.0,27.5,92106.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001690,-47.9314496,869142,558.0,27.5,92106.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001654,-47.9314485,869149,558.0,27.5,92106.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001616,-47.9314477,869187,558.0,27.5,92106.0,811.68,0,33.0,25.0,2015-07-28 15:26:47
-22.0001573,-47.9314470,869196,557.0,27.5,92100.0,812.58,0,33.0,25.0,2015-07-28 15:26:48
-22.0001526,-47.9314461,869233,557.0,27.5,92100.0,812.58,0,33.0,25.0,2015-07-28 15:26:48
-22.0001475,-47.9314451,869272,557.0,27.5,92100.0,812.58,0,33.0,25.0,2015-07-28 15:26:48
-22.0001422,-47.9314437,869333,557.0,27.5,92100.0,812.58,0,33.0,25.0,2015-07-28 15:26:48
-22.0001365,-47.9314419,869357,557.0,27.5,92100.0,812.58,0,33.0,25.0,2015-07-28 15:26:48
-22.0001306,-47.9314398,869382,552.0,27.6,92102.0,812.31,0,33.0,25.0,2015-07-28 15:26:49
-22.0001245,-47.9314373,869357,552.0,27.6,92102.0,812.31,0,33.0,25.0,2015-07-28 15:26:49
-22.0001186,-47.9314347,869324,552.0,27.6,92102.0,812.31,0,33.0,25.0,2015-07-28 15:26:49
-22.0001126,-47.9314319,869231,552.0,27.6,92102.0,812.31,0,33.0,25.0,2015-07-28 15:26:49
-22.0001067,-47.9314289,869169,552.0,27.6,92102.0,812.31,0,33.0,25.0,2015-07-28 15:26:49
-22.0001013,-47.9314260,869100,548.0,27.6,92102.0,811.5,0,33.0,25.0,2015-07-28 15:26:50
-22.0000960,-47.9314232,869033,548.0,27.6,92102.0,811.5,0,33.0,25.0,2015-07-28 15:26:50
-22.0000911,-47.9314205,868954,548.0,27.6,92102.0,811.5,0,33.0,25.0,2015-07-28 15:26:50
-22.0000864,-47.9314179,868887,548.0,27.6,92102.0,811.5,0,33.0,25.0,2015-07-28 15:26:50
-22.0000821,-47.9314154,868879,548.0,27.6,92102.0,811.5,0,33.0,25.0,2015-07-28 15:26:50
-22.0001013,-47.9314260,869100,557.0,27.6,92107.0,811.05,0,33.0,25.0,2015-07-28 15:26:50
-22.0000960,-47.9314232,869033,557.0,27.6,92107.0,811.05,0,33.0,25.0,2015-07-28 15:26:50
-22.0000911,-47.9314205,868954,557.0,27.6,92107.0,811.05,0,33.0,25.0,2015-07-28 15:26:50
-22.0000864,-47.9314179,868887,557.0,27.6,92107.0,811.05,0,33.0,25.0,2015-07-28 15:26:50
-22.0000821,-47.9314154,868879,557.0,27.6,92107.0,811.05,0,33.0,25.0,2015-07-28 15:26:50
-22.0000777,-47.9314130,868852,558.0,27.6,92109.0,812.58,0,33.0,25.0,2015-07-28 15:26:51
-22.0000734,-47.9314109,868833,558.0,27.6,92109.0,812.58,0,33.0,25.0,2015-07-28 15:26:51
-22.0000691,-47.9314090,868841,558.0,27.6,92109.0,812.58,0,33.0,25.0,2015-07-28 15:26:51
-22.0000646,-47.9314073,868840,558.0,27.6,92109.0,812.58,0,33.0,25.0,2015-07-28 15:26:51
-22.0000598,-47.9314057,868850,558.0,27.6,92109.0,812.58,0,33.0,25.0,2015-07-28 15:26:51
-22.0000547,-47.9314040,868855,559.0,27.6,92108.0,812.04,0,33.0,25.0,2015-07-28 15:26:52
-22.0000493,-47.9314024,868859,559.0,27.6,92108.0,812.04,0,33.0,25.0,2015-07-28 15:26:52
-22.0000436,-47.9314005,868857,559.0,27.6,92108.0,812.04,0,33.0,25.0,2015-07-28 15:26:52
-22.0000378,-47.9313983,868875,559.0,27.6,92108.0,812.04,0,33.0,25.0,2015-07-28 15:26:52
-22.0000317,-47.9313959,868867,559.0,27.6,92108.0,812.04,0,33.0,25.0,2015-07-28 15:26:52
-22.0000257,-47.9313932,868900,558.0,27.6,92096.0,811.68,0,33.0,25.0,2015-07-28 15:26:53
-22.0000197,-47.9313901,868896,558.0,27.6,92096.0,811.68,0,33.0,25.0,2015-07-28 15:26:53
-22.0000140,-47.9313868,868935,558.0,27.6,92096.0,811.68,0,33.0,25.0,2015-07-28 15:26:53
-22.0000085,-47.9313832,868968,558.0,27.6,92096.0,811.68,0,33.0,25.0,2015-07-28 15:26:53
-22.0000033,-47.9313796,868957,558.0,27.6,92096.0,811.68,0,33.0,25.0,2015-07-28 15:26:53
-22.0000257,-47.9313932,868900,554.0,27.6,92104.0,812.67,0,33.0,25.0,2015-07-28 15:26:53
-22.0000197,-47.9313901,868896,554.0,27.6,92104.0,812.67,0,33.0,25.0,2015-07-28 15:26:53
-22.0000140,-47.9313868,868935,554.0,27.6,92104.0,812.67,0,33.0,25.0,2015-07-28 15:26:53
-22.0000085,-47.9313832,868968,554.0,27.6,92104.0,812.67,0,33.0,25.0,2015-07-28 15:26:53
-22.0000033,-47.9313796,868957,554.0,27.6,92104.0,812.67,0,33.0,25.0,2015-07-28 15:26:53
-21.9999984,-47.9313759,868968,565.0,27.6,92108.0,811.68,0,33.0,25.0,2015-07-28 15:26:54
-21.9999938,-47.9313722,868929,565.0,27.6,92108.0,811.68,0,33.0,25.0,2015-07-28 15:26:54
-21.9999896,-47.9313687,868929,565.0,27.6,92108.0,811.68,0,33.0,25.0,2015-07-28 15:26:54
-21.9999856,-47.9313655,868909,565.0,27.6,92108.0,811.68,0,33.0,25.0,2015-07-28 15:26:54
-21.9999817,-47.9313626,868898,565.0,27.6,92108.0,811.68,0,33.0,25.0,2015-07-28 15:26:54
-21.9999780,-47.9313600,868889,552.0,27.7,92103.0,812.04,0,33.0,25.0,2015-07-28 15:26:55
-21.9999745,-47.9313577,868878,552.0,27.7,92103.0,812.04,0,33.0,25.0,2015-07-28 15:26:55
-21.9999709,-47.9313557,868895,552.0,27.7,92103.0,812.04,0,33.0,25.0,2015-07-28 15:26:55
-21.9999673,-47.9313540,868912,552.0,27.7,92103.0,812.04,0,33.0,25.0,2015-07-28 15:26:55
-21.9999637,-47.9313525,868962,552.0,27.7,92103.0,812.04,0,33.0,25.0,2015-07-28 15:26:55
-21.9999780,-47.9313600,868889,558.0,27.7,92101.0,812.04,0,33.0,26.0,2015-07-28 15:26:55
-21.9999745,-47.9313577,868878,558.0,27.7,92101.0,812.04,0,33.0,26.0,2015-07-28 15:26:55
-21.9999709,-47.9313557,868895,558.0,27.7,92101.0,812.04,0,33.0,26.0,2015-07-28 15:26:55
-21.9999673,-47.9313540,868912,558.0,27.7,92101.0,812.04,0,33.0,26.0,2015-07-28 15:26:55
-21.9999637,-47.9313525,868962,558.0,27.7,92101.0,812.04,0,33.0,26.0,2015-07-28 15:26:55
-21.9999600,-47.9313512,869057,562.0,27.7,92110.0,812.04,0,33.0,25.0,2015-07-28 15:26:56
-21.9999562,-47.9313500,869178,562.0,27.7,92110.0,812.04,0,33.0,25.0,2015-07-28 15:26:56
-21.9999522,-47.9313489,869282,562.0,27.7,92110.0,812.04,0,33.0,25.0,2015-07-28 15:26:56
-21.9999481,-47.9313477,869387,562.0,27.7,92110.0,812.04,0,33.0,25.0,2015-07-28 15:26:56
-21.9999438,-47.9313465,869464,562.0,27.7,92110.0,812.04,0,33.0,25.0,2015-07-28 15:26:56
-21.9999393,-47.9313451,869534,555.0,27.7,92109.0,811.05,0,33.0,26.0,2015-07-28 15:26:57
-21.9999347,-47.9313436,869562,555.0,27.7,92109.0,811.05,0,33.0,26.0,2015-07-28 15:26:57
-21.9999301,-47.9313419,869554,555.0,27.7,92109.0,811.05,0,33.0,26.0,2015-07-28 15:26:57
-21.9999255,-47.9313401,869536,555.0,27.7,92109.0,811.05,0,33.0,26.0,2015-07-28 15:26:57
-21.9999208,-47.9313381,869519,555.0,27.7,92109.0,811.05,0,33.0,26.0,2015-07-28 15:26:57
-21.9999162,-47.9313361,869499,561.0,27.8,92093.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9999115,-47.9313339,869503,561.0,27.8,92093.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9999068,-47.9313317,869491,561.0,27.8,92093.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9999020,-47.9313293,869482,561.0,27.8,92093.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9998972,-47.9313268,869451,561.0,27.8,92093.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9999162,-47.9313361,869499,554.0,27.8,92107.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9999115,-47.9313339,869503,554.0,27.8,92107.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9999068,-47.9313317,869491,554.0,27.8,92107.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9999020,-47.9313293,869482,554.0,27.8,92107.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9998972,-47.9313268,869451,554.0,27.8,92107.0,811.77,0,33.0,26.0,2015-07-28 15:26:58
-21.9998924,-47.9313241,869438,556.0,27.8,92102.0,811.5,0,33.0,26.0,2015-07-28 15:26:59
-21.9998873,-47.9313212,869424,556.0,27.8,92102.0,811.5,0,33.0,26.0,2015-07-28 15:26:59
-21.9998823,-47.9313181,869437,556.0,27.8,92102.0,811.5,0,33.0,26.0,2015-07-28 15:26:59
-21.9998772,-47.9313150,869471,556.0,27.8,92102.0,811.5,0,33.0,26.0,2015-07-28 15:26:59
-21.9998721,-47.9313117,869486,556.0,27.8,92102.0,811.5,0,33.0,26.0,2015-07-28 15:26:59
-21.9998670,-47.9313084,869510,555.0,27.8,92105.0,811.05,0,33.0,26.0,2015-07-28 15:27:00
-21.9998620,-47.9313052,869521,555.0,27.8,92105.0,811.05,0,33.0,26.0,2015-07-28 15:27:00
-21.9998571,-47.9313019,869572,555.0,27.8,92105.0,811.05,0,33.0,26.0,2015-07-28 15:27:00
-21.9998523,-47.9312986,869663,555.0,27.8,92105.0,811.05,0,33.0,26.0,2015-07-28 15:27:00
-21.9998477,-47.9312955,869677,555.0,27.8,92105.0,811.05,0,33.0,26.0,2015-07-28 15:27:00
-21.9998670,-47.9313084,869510,557.0,27.8,92108.0,812.31,0,33.0,26.0,2015-07-28 15:27:00
-21.9998620,-47.9313052,869521,557.0,27.8,92108.0,812.31,0,33.0,26.0,2015-07-28 15:27:00
-21.9998571,-47.9313019,869572,557.0,27.8,92108.0,812.31,0,33.0,26.0,2015-07-28 15:27:00
-21.9998523,-47.9312986,869663,557.0,27.8,92108.0,812.31,0,33.0,26.0,2015-07-28 15:27:00
-21.9998477,-47.9312955,869677,557.0,27.8,92108.0,812.31,0,33.0,26.0,2015-07-28 15:27:00
-21.9998431,-47.9312926,869707,566.0,27.8,92105.0,811.95,0,33.0,26.0,2015-07-28 15:27:01
-21.9998385,-47.9312897,869704,566.0,27.8,92105.0,811.95,0,33.0,26.0,2015-07-28 15:27:01
-21.9998340,-47.9312871,869701,566.0,27.8,92105.0,811.95,0,33.0,26.0,2015-07-28 15:27:01
-21.9998295,-47.9312845,869704,566.0,27.8,92105.0,811.95,0,33.0,26.0,2015-07-28 15:27:01
-21.9998250,-47.9312821,869699,566.0,27.8,92105.0,811.95,0,33.0,26.0,2015-07-28 15:27:01
-21.9998205,-47.9312799,869702,559.0,27.8,92100.0,811.41,0,33.0,26.0,2015-07-28 15:27:02
-21.9998162,-47.9312778,869695,559.0,27.8,92100.0,811.41,0,33.0,26.0,2015-07-28 15:27:02
-21.9998118,-47.9312759,869687,559.0,27.8,92100.0,811.41,0,33.0,26.0,2015-07-28 15:27:02
-21.9998074,-47.9312742,869649,559.0,27.8,92100.0,811.41,0,33.0,26.0,2015-07-28 15:27:02
-21.9998029,-47.9312726,869591,559.0,27.8,92100.0,811.41,0,33.0,26.0,2015-07-28 15:27:02
-21.9998205,-47.9312799,869702,558.0,27.9,92102.0,812.31,0,33.0,26.0,2015-07-28 15:27:02
-21.9998162,-47.9312778,869695,558.0,27.9,92102.0,812.31,0,33.0,26.0,2015-07-28 15:27:02
-21.9998118,-47.9312759,869687,558.0,27.9,92102.0,812.31,0,33.0,26.0,2015-07-28 15:27:02
-21.9998074,-47.9312742,869649,558.0,27.9,92102.0,812.31,0,33.0,26.0,2015-07-28 15:27:02
-21.9998029,-47.9312726,869591,558.0,27.9,92102.0,812.31,0,33.0,26.0,2015-07-28 15:27:02
-21.9997982,-47.9312712,869514,558.0,27.9,92102.0,811.95,0,33.0,26.0,2015-07-28 15:27:03
-21.9997935,-47.9312697,869445,558.0,27.9,92102.0,811.95,0,33.0,26.0,2015-07-28 15:27:03
-21.9997886,-47.9312682,869360,558.0,27.9,92102.0,811.95,0,33.0,26.0,2015-07-28 15:27:03
-21.9997836,-47.9312667,869279,558.0,27.9,92102.0,811.95,0,33.0,26.0,2015-07-28 15:27:03
-21.9997784,-47.9312650,869248,558.0,27.9,92102.0,811.95,0,33.0,26.0,2015-07-28 15:27:03
-21.9997730,-47.9312631,869202,558.0,27.9,92105.0,812.31,0,33.0,26.0,2015-07-28 15:27:04
-21.9997678,-47.9312610,869178,558.0,27.9,92105.0,812.31,0,33.0,26.0,2015-07-28 15:27:04
-21.9997624,-47.9312588,869146,558.0,27.9,92105.0,812.31,0,33.0,26.0,2015-07-28 15:27:04
-21.9997570,-47.9312565,869113,558.0,27.9,92105.0,812.31,0,33.0,26.0,2015-07-28 15:27:04
-21.9997516,-47.9312540,869095,558.0,27.9,92105.0,812.31,0,33.0,26.0,2015-07-28 15:27:04
-21.9997461,-47.9312516,869047,563.0,27.9,92103.0,811.77,0,33.0,26.0,2015-07-28 15:27:05
-21.9997407,-47.9312491,868988,563.0,27.9,92103.0,811.77,0,33.0,26.0,2015-07-28 15:27:05
-21.9997353,-47.9312466,868960,563.0,27.9,92103.0,811.77,0,33.0,26.0,2015-07-28 15:27:05
-21.9997300,-47.9312441,868953,563.0,27.9,92103.0,811.77,0,33.0,26.0,2015-07-28 15:27:05
-21.9997247,-47.9312415,868970,563.0,27.9,92103.0,811.77,0,33.0,26.0,2015-07-28 15:27:05
-21.9997461,-47.9312516,869047,555.0,27.9,92103.0,811.95,0,33.0,26.0,2015-07-28 15:27:05
-21.9997407,-47.9312491,868988,555.0,27.9,92103.0,811.95,0,33.0,26.0,2015-07-28 15:27:05
-21.9997353,-47.9312466,868960,555.0,27.9,92103.0,811.95,0,33.0,26.0,2015-07-28 15:27:05
-21.9997300,-47.9312441,868953,555.0,27.9,92103.0,811.95,0,33.0,26.0,2015-07-28 15:27:05
-21.9997247,-47.9312415,868970,555.0,27.9,92103.0,811.95,0,33.0,26.0,2015-07-28 15:27:05
-21.9997195,-47.9312391,868992,553.0,27.9,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:06
-21.9997143,-47.9312366,869023,553.0,27.9,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:06
-21.9997091,-47.9312345,869054,553.0,27.9,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:06
-21.9997039,-47.9312323,869093,553.0,27.9,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:06
-21.9996988,-47.9312303,869158,553.0,27.9,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:06
-21.9996938,-47.9312284,869197,557.0,27.9,92106.0,811.5,0,33.0,26.0,2015-07-28 15:27:07
-21.9996887,-47.9312266,869253,557.0,27.9,92106.0,811.5,0,33.0,26.0,2015-07-28 15:27:07
-21.9996835,-47.9312249,869278,557.0,27.9,92106.0,811.5,0,33.0,26.0,2015-07-28 15:27:07
-21.9996785,-47.9312233,869274,557.0,27.9,92106.0,811.5,0,33.0,26.0,2015-07-28 15:27:07
-21.9996734,-47.9312214,869279,557.0,27.9,92106.0,811.5,0,33.0,26.0,2015-07-28 15:27:07
-21.9996938,-47.9312284,869197,553.0,27.9,92095.0,811.95,0,33.0,26.0,2015-07-28 15:27:07
-21.9996887,-47.9312266,869253,553.0,27.9,92095.0,811.95,0,33.0,26.0,2015-07-28 15:27:07
-21.9996835,-47.9312249,869278,553.0,27.9,92095.0,811.95,0,33.0,26.0,2015-07-28 15:27:07
-21.9996785,-47.9312233,869274,553.0,27.9,92095.0,811.95,0,33.0,26.0,2015-07-28 15:27:07
-21.9996734,-47.9312214,869279,553.0,27.9,92095.0,811.95,0,33.0,26.0,2015-07-28 15:27:07
-21.9996683,-47.9312195,869236,560.0,27.9,92101.0,811.95,0,33.0,26.0,2015-07-28 15:27:08
-21.9996633,-47.9312175,869178,560.0,27.9,92101.0,811.95,0,33.0,26.0,2015-07-28 15:27:08
-21.9996581,-47.9312153,869131,560.0,27.9,92101.0,811.95,0,33.0,26.0,2015-07-28 15:27:08
-21.9996530,-47.9312130,869102,560.0,27.9,92101.0,811.95,0,33.0,26.0,2015-07-28 15:27:08
-21.9996477,-47.9312107,869029,560.0,27.9,92101.0,811.95,0,33.0,26.0,2015-07-28 15:27:08
-21.9996425,-47.9312082,869004,555.0,27.8,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:09
-21.9996372,-47.9312058,868952,555.0,27.8,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:09
-21.9996320,-47.9312031,868900,555.0,27.8,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:09
-21.9996268,-47.9312002,868860,555.0,27.8,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:09
-21.9996218,-47.9311972,868837,555.0,27.8,92109.0,811.68,0,33.0,26.0,2015-07-28 15:27:09
-21.9996168,-47.9311940,868807,559.0,27.8,92105.0,811.86,0,33.0,26.0,2015-07-28 15:27:10
-21.9996122,-47.9311907,868836,559.0,27.8,92105.0,811.86,0,33.0,26.0,2015-07-28 15:27:10
-21.9996076,-47.9311874,868841,559.0,27.8,92105.0,811.86,0,33.0,26.0,2015-07-28 15:27:10
-21.9996033,-47.9311842,868841,559.0,27.8,92105.0,811.86,0,33.0,26.0,2015-07-28 15:27:10
-21.9995991,-47.9311811,868861,559.0,27.8,92105.0,811.86,0,33.0,26.0,2015-07-28 15:27:10
-21.9995951,-47.9311782,868856,556.0,27.8,92106.0,811.68,0,33.0,26.0,2015-07-28 15:27:11
-21.9995911,-47.9311755,868861,556.0,27.8,92106.0,811.68,0,33.0,26.0,2015-07-28 15:27:11
-21.9995871,-47.9311732,868834,556.0,27.8,92106.0,811.68,0,33.0,26.0,2015-07-28 15:27:11
-21.9995831,-47.9311709,868797,556.0,27.8,92106.0,811.68,0,33.0,26.0,2015-07-28 15:27:11
-21.9995790,-47.9311688,868775,556.0,27.8,92106.0,811.68,0,33.0,26.0,2015-07-28 15:27:11
-21.9995951,-47.9311782,868856,553.0,27.9,92097.0,812.13,0,33.0,26.0,2015-07-28 15:27:11
-21.9995911,-47.9311755,868861,553.0,27.9,92097.0,812.13,0,33.0,26.0,2015-07-28 15:27:11
-21.9995871,-47.9311732,868834,553.0,27.9,92097.0,812.13,0,33.0,26.0,2015-07-28 15:27:11
-21.9995831,-47.9311709,868797,553.0,27.9,92097.0,812.13,0,33.0,26.0,2015-07-28 15:27:11
-21.9995790,-47.9311688,868775,553.0,27.9,92097.0,812.13,0,33.0,26.0,2015-07-28 15:27:11
-21.9995749,-47.9311668,868707,556.0,27.8,92108.0,811.95,0,33.0,26.0,2015-07-28 15:27:12
-21.9995707,-47.9311647,868659,556.0,27.8,92108.0,811.95,0,33.0,26.0,2015-07-28 15:27:12
-21.9995665,-47.9311625,868626,556.0,27.8,92108.0,811.95,0,33.0,26.0,2015-07-28 15:27:12
-21.9995624,-47.9311601,868597,556.0,27.8,92108.0,811.95,0,33.0,26.0,2015-07-28 15:27:12
-21.9995583,-47.9311575,868586,556.0,27.8,92108.0,811.95,0,33.0,26.0,2015-07-28 15:27:12
-21.9995543,-47.9311548,868573,561.0,27.8,92101.0,812.04,0,33.0,26.0,2015-07-28 15:27:13
-21.9995503,-47.9311518,868574,561.0,27.8,92101.0,812.04,0,33.0,26.0,2015-07-28 15:27:13
-21.9995466,-47.9311488,868579,561.0,27.8,92101.0,812.04,0,33.0,26.0,2015-07-28 15:27:13
-21.9995433,-47.9311458,868591,561.0,27.8,92101.0,812.04,0,33.0,26.0,2015-07-28 15:27:13
-21.9995401,-47.9311426,868604,561.0,27.8,92101.0,812.04,0,33.0,26.0,2015-07-28 15:27:13
-21.9995543,-47.9311548,868573,560.0,27.8,92100.0,812.49,0,33.0,26.0,2015-07-28 15:27:13
-21.9995503,-47.9311518,868574,560.0,27.8,92100.0,812.49,0,33.0,26.0,2015-07-28 15:27:13
-21.9995466,-47.9311488,868579,560.0,27.8,92100.0,812.49,0,33.0,26.0,2015-07-28 15:27:13
-21.9995433,-47.9311458,868591,560.0,27.8,92100.0,812.49,0,33.0,26.0,2015-07-28 15:27:13
-21.9995401,-47.9311426,868604,560.0,27.8,92100.0,812.49,0,33.0,26.0,2015-07-28 15:27:13
-21.9995372,-47.9311394,868630,548.0,27.8,92098.0,811.41,0,33.0,26.0,2015-07-28 15:27:14
-21.9995345,-47.9311362,868659,548.0,27.8,92098.0,811.41,0,33.0,26.0,2015-07-28 15:27:14
-21.9995323,-47.9311331,868666,548.0,27.8,92098.0,811.41,0,33.0,26.0,2015-07-28 15:27:14
-21.9995302,-47.9311301,868666,548.0,27.8,92098.0,811.41,0,33.0,26.0,2015-07-28 15:27:14
-21.9995285,-47.9311271,868693,548.0,27.8,92098.0,811.41,0,33.0,26.0,2015-07-28 15:27:14
-21.9995260,-47.9311223,868657,561.0,27.8,92097.0,812.4,0,33.0,26.0,2015-07-28 15:27:15
-21.9995252,-47.9311203,868655,561.0,27.8,92097.0,812.4,0,33.0,26.0,2015-07-28 15:27:15
-21.9995245,-47.9311187,868644,561.0,27.8,92097.0,812.4,0,33.0,26.0,2015-07-28 15:27:15
-21.9995242,-47.9311174,868660,561.0,27.8,92097.0,812.4,0,33.0,26.0,2015-07-28 15:27:15
-21.9995240,-47.9311165,868648,554.0,27.8,92099.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995236,-47.9311157,868650,554.0,27.8,92099.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995233,-47.9311156,868635,554.0,27.8,92099.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995230,-47.9311156,868652,554.0,27.8,92099.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995240,-47.9311165,868648,555.0,27.8,92093.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995236,-47.9311157,868650,555.0,27.8,92093.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995233,-47.9311156,868635,555.0,27.8,92093.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995230,-47.9311156,868652,555.0,27.8,92093.0,812.85,0,33.0,26.0,2015-07-28 15:27:16
-21.9995225,-47.9311156,868672,557.0,27.8,92097.0,812.76,0,33.0,26.0,2015-07-28 15:27:17
-21.9995218,-47.9311157,868693,557.0,27.8,92097.0,812.76,0,33.0,26.0,2015-07-28 15:27:17
-21.9995209,-47.9311157,868709,557.0,27.8,92097.0,812.76,0,33.0,26.0,2015-07-28 15:27:17
-21.9995186,-47.9311151,868779,557.0,27.8,92097.0,812.76,0,33.0,26.0,2015-07-28 15:27:17
-21.9995174,-47.9311144,868840,555.0,27.8,92096.0,812.31,0,33.0,26.0,2015-07-28 15:27:18
-21.9995160,-47.9311135,868897,555.0,27.8,92096.0,812.31,0,33.0,26.0,2015-07-28 15:27:18
-21.9995147,-47.9311123,868957,555.0,27.8,92096.0,812.31,0,33.0,26.0,2015-07-28 15:27:18
-21.9995134,-47.9311108,869028,555.0,27.8,92096.0,812.31,0,33.0,26.0,2015-07-28 15:27:18
-21.9995110,-47.9311077,869077,555.0,27.8,92096.0,812.31,0,33.0,26.0,2015-07-28 15:27:18
-21.9995174,-47.9311144,868840,552.0,27.8,92095.0,813.03,0,33.0,26.0,2015-07-28 15:27:18
-21.9995160,-47.9311135,868897,552.0,27.8,92095.0,813.03,0,33.0,26.0,2015-07-28 15:27:18
-21.9995147,-47.9311123,868957,552.0,27.8,92095.0,813.03,0,33.0,26.0,2015-07-28 15:27:18
